"x","y","X202312"
-75.5708482211471,10.2745185341196,4.93979996463167e-06
-75.1216905790882,10.2745185341196,6.52515973342815e-06
-74.6725329370294,10.2745185341196,7.36427591618849e-06
-74.2233752949706,10.2745185341196,6.80211815051734e-06
-73.7742176529118,10.2745185341196,8.58801286085509e-06
-73.3250600108529,10.2745185341196,1.08511103462661e-05
-72.8759023687941,10.2745185341196,2.34937888308195e-05
-72.4267447267353,10.2745185341196,2.66309016296873e-05
-71.9775870846765,10.2745185341196,9.01331532077165e-06
-71.5284294426177,10.2745185341196,4.83309304399882e-06
-71.0792718005588,10.2745185341196,8.39183667267207e-06
-70.6301141585,10.2745185341196,9.31813337956555e-06
-70.1809565164412,10.2745185341196,9.03116233530454e-06
-69.7317988743823,10.2745185341196,8.57034683576785e-06
-69.2826412323235,10.2745185341196,8.20309378468664e-06
-68.8334835902647,10.2745185341196,1.35048367155832e-05
-68.3843259482059,10.2745185341196,1.68472524819663e-05
-67.935168306147,10.2745185341196,1.10099417724996e-05
-67.4860106640882,10.2745185341196,7.42252541385824e-06
-67.0368530220294,10.2745185341196,1.56760379468324e-05
-81.4098975679118,9.82536089205435,-9999
-80.9607399258529,9.82536089205435,-9999
-80.5115822837941,9.82536089205435,-9999
-80.0624246417353,9.82536089205435,-9999
-79.6132669996765,9.82536089205435,-9999
-79.1641093576176,9.82536089205435,-9999
-78.7149517155588,9.82536089205435,-9999
-78.2657940735,9.82536089205435,-9999
-77.8166364314412,9.82536089205435,-9999
-77.3674787893824,9.82536089205435,-9999
-76.9183211473235,9.82536089205435,-9999
-76.4691635052647,9.82536089205435,-9999
-76.0200058632059,9.82536089205435,-9999
-75.5708482211471,9.82536089205435,7.6366286521079e-06
-75.1216905790882,9.82536089205435,9.98077484837268e-06
-74.6725329370294,9.82536089205435,6.67719632474473e-06
-74.2233752949706,9.82536089205435,7.4197851063218e-06
-73.7742176529118,9.82536089205435,6.7339706220082e-06
-73.3250600108529,9.82536089205435,1.15405837277649e-05
-72.8759023687941,9.82536089205435,2.38861011894187e-05
-72.4267447267353,9.82536089205435,3.02932294289349e-05
-71.9775870846765,9.82536089205435,-9999
-71.5284294426177,9.82536089205435,-9999
-71.0792718005588,9.82536089205435,2.13088751479518e-05
-70.6301141585,9.82536089205435,2.03909439733252e-05
-70.1809565164412,9.82536089205435,1.71942720044171e-05
-69.7317988743823,9.82536089205435,1.25872556964168e-05
-69.2826412323235,9.82536089205435,1.14898293759325e-05
-68.8334835902647,9.82536089205435,1.25505694086314e-05
-68.3843259482059,9.82536089205435,1.21917464639409e-05
-67.935168306147,9.82536089205435,7.74528962210752e-06
-67.4860106640882,9.82536089205435,4.93869447382167e-06
-67.0368530220294,9.82536089205435,7.90543163020629e-06
-81.4098975679118,9.37620324998913,-9999
-80.9607399258529,9.37620324998913,-9999
-80.5115822837941,9.37620324998913,-9999
-80.0624246417353,9.37620324998913,4.47002275905106e-05
-79.6132669996765,9.37620324998913,3.34248543367721e-05
